user_id,group,signup_date,signup_day,activated_30d,time_to_activate_days,session_count
T-01694,treatment,2026-01-08,2,0,,5
T-01695,treatment,2026-01-30,24,1,13.0,16
T-01696,treatment,2026-01-24,18,0,,2
T-01697,treatment,2026-01-15,9,1,13.0,10
T-01698,treatment,2026-01-25,19,0,,2
T-01699,treatment,2026-01-16,10,1,6.0,11
T-01700,treatment,2026-01-13,7,1,20.0,11
T-01701,treatment,2026-01-25,19,0,,5
T-01702,treatment,2026-01-28,22,0,,2
T-01703,treatment,2026-01-16,10,0,,2
T-01704,treatment,2026-01-10,4,0,,5
T-01705,treatment,2026-01-27,21,1,7.0,10
T-01706,treatment,2026-01-29,23,0,,3
T-01707,treatment,2026-01-09,3,1,11.0,9
T-01708,treatment,2026-01-18,12,0,,5
T-01709,treatment,2026-01-11,5,1,1.0,9
T-01710,treatment,2026-01-31,25,1,1.0,15
T-01711,treatment,2026-01-07,1,1,5.0,10
T-01712,treatment,2026-01-30,24,0,,3
T-01713,treatment,2026-02-02,27,0,,2
T-01714,treatment,2026-01-30,24,1,2.0,10
T-01715,treatment,2026-02-02,27,1,7.0,13
T-01716,treatment,2026-01-31,25,0,,2
T-01717,treatment,2026-01-31,25,0,,4
T-01718,treatment,2026-01-11,5,0,,5
T-01719,treatment,2026-01-27,21,0,,4
T-01720,treatment,2026-01-15,9,0,,2
T-01721,treatment,2026-01-28,22,0,,2
T-01722,treatment,2026-01-09,3,0,,5
T-01723,treatment,2026-01-21,15,1,7.0,11
T-01724,treatment,2026-01-28,22,0,,2
T-01725,treatment,2026-01-15,9,0,,2
T-01726,treatment,2026-01-06,0,0,,3
T-01727,treatment,2026-01-18,12,1,1.0,12
T-01728,treatment,2026-01-19,13,0,,4
T-01729,treatment,2026-01-28,22,0,,3
T-01730,treatment,2026-01-17,11,1,1.0,10
T-01731,treatment,2026-01-18,12,0,,6
T-01732,treatment,2026-01-06,0,0,,3
T-01733,treatment,2026-02-01,26,1,24.0,10
T-01734,treatment,2026-01-19,13,0,,4
T-01735,treatment,2026-01-13,7,0,,4
T-01736,treatment,2026-01-31,25,0,,4
T-01737,treatment,2026-01-27,21,0,,6
T-01738,treatment,2026-01-19,13,1,3.0,12
T-01739,treatment,2026-01-06,0,1,23.0,5
T-01740,treatment,2026-02-01,26,1,3.0,13
T-01741,treatment,2026-02-02,27,1,1.0,10
T-01742,treatment,2026-01-22,16,0,,5
T-01743,treatment,2026-01-21,15,0,,2
T-01744,treatment,2026-01-17,11,0,,3
T-01745,treatment,2026-01-25,19,0,,4
T-01746,treatment,2026-01-28,22,0,,3
T-01747,treatment,2026-01-10,4,1,7.0,15
T-01748,treatment,2026-01-26,20,0,,3
T-01749,treatment,2026-01-29,23,0,,5
T-01750,treatment,2026-01-23,17,1,8.0,10
T-01751,treatment,2026-01-09,3,0,,2
T-01752,treatment,2026-01-25,19,1,4.0,17
T-01753,treatment,2026-01-16,10,0,,2
T-01754,treatment,2026-01-13,7,0,,4
T-01755,treatment,2026-01-27,21,1,1.0,6
T-01756,treatment,2026-01-31,25,1,11.0,8
T-01757,treatment,2026-01-14,8,0,,4
T-01758,treatment,2026-01-31,25,0,,5
T-01759,treatment,2026-01-30,24,0,,1
T-01760,treatment,2026-01-25,19,0,,6
T-01761,treatment,2026-01-15,9,1,1.0,17
T-01762,treatment,2026-01-12,6,0,,2
T-01763,treatment,2026-01-24,18,0,,2
T-01764,treatment,2026-01-27,21,1,1.0,7
T-01765,treatment,2026-01-06,0,1,4.0,13
T-01766,treatment,2026-01-10,4,0,,3
T-01767,treatment,2026-01-11,5,0,,1
T-01768,treatment,2026-01-17,11,0,,4
T-01769,treatment,2026-02-02,27,1,4.0,7
T-01770,treatment,2026-01-17,11,0,,3
T-01771,treatment,2026-01-26,20,0,,1
T-01772,treatment,2026-01-19,13,0,,3
T-01773,treatment,2026-01-12,6,0,,1
T-01774,treatment,2026-02-02,27,0,,2
T-01775,treatment,2026-01-25,19,0,,6
T-01776,treatment,2026-01-26,20,1,4.0,11
T-01777,treatment,2026-01-25,19,0,,4
T-01778,treatment,2026-01-19,13,1,10.0,8
T-01779,treatment,2026-01-21,15,0,,3
T-01780,treatment,2026-01-14,8,0,,2
T-01781,treatment,2026-01-07,1,0,,2
T-01782,treatment,2026-01-22,16,0,,6
T-01783,treatment,2026-01-09,3,0,,4
T-01784,treatment,2026-01-19,13,0,,3
T-01785,treatment,2026-01-19,13,0,,3
T-01786,treatment,2026-02-02,27,0,,2
T-01787,treatment,2026-01-20,14,1,11.0,9
T-01788,treatment,2026-02-02,27,1,11.0,10
T-01789,treatment,2026-01-17,11,0,,5
T-01790,treatment,2026-01-18,12,1,3.0,18
T-01791,treatment,2026-01-27,21,1,1.0,13
T-01792,treatment,2026-01-15,9,1,1.0,11
T-01793,treatment,2026-01-21,15,0,,3
T-01794,treatment,2026-01-20,14,0,,3
T-01795,treatment,2026-01-13,7,0,,2
T-01796,treatment,2026-01-09,3,0,,8
T-01797,treatment,2026-01-06,0,0,,3
T-01798,treatment,2026-01-19,13,0,,4
T-01799,treatment,2026-01-14,8,0,,2
T-01800,treatment,2026-01-24,18,0,,4
T-01801,treatment,2026-01-11,5,1,3.0,8
T-01802,treatment,2026-01-21,15,0,,2
T-01803,treatment,2026-01-31,25,0,,2
T-01804,treatment,2026-01-29,23,1,3.0,10
T-01805,treatment,2026-01-16,10,0,,2
T-01806,treatment,2026-01-26,20,1,5.0,8
T-01807,treatment,2026-02-01,26,1,9.0,11
T-01808,treatment,2026-01-28,22,0,,3
T-01809,treatment,2026-01-16,10,0,,2
T-01810,treatment,2026-01-19,13,0,,3
T-01811,treatment,2026-01-16,10,1,1.0,12
T-01812,treatment,2026-01-31,25,1,1.0,10
T-01813,treatment,2026-01-19,13,0,,2
T-01814,treatment,2026-01-30,24,0,,3
T-01815,treatment,2026-01-06,0,0,,5
T-01816,treatment,2026-01-16,10,0,,2
T-01817,treatment,2026-01-29,23,1,1.0,11
T-01818,treatment,2026-01-23,17,1,9.0,9
T-01819,treatment,2026-01-22,16,0,,2
T-01820,treatment,2026-01-09,3,0,,1
T-01821,treatment,2026-01-27,21,0,,3
T-01822,treatment,2026-01-19,13,0,,4
T-01823,treatment,2026-01-13,7,1,5.0,10
T-01824,treatment,2026-01-20,14,1,14.0,9
T-01825,treatment,2026-01-21,15,0,,2
T-01826,treatment,2026-01-06,0,0,,1
T-01827,treatment,2026-01-06,0,1,1.0,9
T-01828,treatment,2026-01-15,9,1,2.0,12
T-01829,treatment,2026-01-07,1,0,,3
T-01830,treatment,2026-01-30,24,0,,3
T-01831,treatment,2026-01-17,11,0,,4
T-01832,treatment,2026-01-09,3,0,,2
T-01833,treatment,2026-01-28,22,0,,4
T-01834,treatment,2026-01-24,18,0,,2
T-01835,treatment,2026-02-01,26,1,4.0,15
T-01836,treatment,2026-01-06,0,1,1.0,7
T-01837,treatment,2026-01-06,0,0,,5
T-01838,treatment,2026-01-14,8,0,,5
T-01839,treatment,2026-01-25,19,1,4.0,13
T-01840,treatment,2026-01-18,12,0,,3
T-01841,treatment,2026-01-16,10,1,1.0,11
T-01842,treatment,2026-01-24,18,0,,1
T-01843,treatment,2026-01-26,20,0,,3
T-01844,treatment,2026-01-22,16,0,,4
T-01845,treatment,2026-01-08,2,1,12.0,7
T-01846,treatment,2026-01-25,19,0,,1
T-01847,treatment,2026-01-18,12,1,1.0,10
T-01848,treatment,2026-02-02,27,1,22.0,8
T-01849,treatment,2026-01-27,21,1,9.0,13
T-01850,treatment,2026-01-30,24,1,2.0,12
T-01851,treatment,2026-01-24,18,0,,3
T-01852,treatment,2026-01-25,19,0,,5
T-01853,treatment,2026-01-26,20,0,,3
T-01854,treatment,2026-01-29,23,0,,1
T-01855,treatment,2026-01-14,8,0,,3
T-01856,treatment,2026-01-24,18,1,20.0,11
T-01857,treatment,2026-01-24,18,1,1.0,7
T-01858,treatment,2026-01-28,22,1,30.0,9
T-01859,treatment,2026-01-30,24,0,,3
T-01860,treatment,2026-01-06,0,1,4.0,17
T-01861,treatment,2026-01-22,16,1,1.0,9
T-01862,treatment,2026-01-19,13,0,,6
T-01863,treatment,2026-01-17,11,0,,2
T-01864,treatment,2026-01-07,1,0,,2
T-01865,treatment,2026-01-27,21,0,,2
T-01866,treatment,2026-01-08,2,0,,4
T-01867,treatment,2026-02-02,27,1,21.0,12
T-01868,treatment,2026-01-29,23,0,,5
T-01869,treatment,2026-01-10,4,1,1.0,10
T-01870,treatment,2026-01-08,2,1,5.0,6
T-01871,treatment,2026-01-19,13,0,,3
T-01872,treatment,2026-01-29,23,0,,4
T-01873,treatment,2026-01-29,23,0,,1
T-01874,treatment,2026-01-23,17,0,,3
T-01875,treatment,2026-01-10,4,0,,4
T-01876,treatment,2026-01-08,2,0,,4
T-01877,treatment,2026-01-28,22,1,30.0,12
T-01878,treatment,2026-01-07,1,0,,3
T-01879,treatment,2026-01-14,8,0,,4
T-01880,treatment,2026-01-23,17,0,,6
T-01881,treatment,2026-02-01,26,1,8.0,13
T-01882,treatment,2026-01-07,1,0,,2
T-01883,treatment,2026-01-27,21,1,7.0,8
T-01884,treatment,2026-01-24,18,0,,1
T-01885,treatment,2026-01-08,2,1,6.0,13
T-01886,treatment,2026-01-31,25,1,11.0,11
T-01887,treatment,2026-01-23,17,0,,2
T-01888,treatment,2026-01-19,13,1,13.0,12
T-01889,treatment,2026-01-18,12,1,1.0,14
T-01890,treatment,2026-01-21,15,1,1.0,7
T-01891,treatment,2026-01-26,20,0,,5
T-01892,treatment,2026-02-02,27,0,,4
T-01893,treatment,2026-01-16,10,0,,2
T-01894,treatment,2026-01-26,20,1,5.0,13
T-01895,treatment,2026-01-28,22,0,,1
T-01896,treatment,2026-01-29,23,1,15.0,10
T-01897,treatment,2026-01-29,23,0,,3
T-01898,treatment,2026-01-17,11,0,,1
T-01899,treatment,2026-01-08,2,1,9.0,14
T-01900,treatment,2026-01-11,5,0,,1
T-01901,treatment,2026-01-21,15,0,,1
T-01902,treatment,2026-01-17,11,1,3.0,14
T-01903,treatment,2026-01-26,20,0,,1
T-01904,treatment,2026-01-25,19,0,,3
T-01905,treatment,2026-01-31,25,1,6.0,15
T-01906,treatment,2026-01-11,5,0,,5
T-01907,treatment,2026-01-25,19,0,,3
T-01908,treatment,2026-01-19,13,1,1.0,11
T-01909,treatment,2026-01-29,23,1,11.0,11
T-01910,treatment,2026-01-14,8,1,1.0,13
T-01911,treatment,2026-01-22,16,1,7.0,12
T-01912,treatment,2026-01-17,11,0,,1
T-01913,treatment,2026-01-06,0,0,,3
T-01914,treatment,2026-01-25,19,1,1.0,6
T-01915,treatment,2026-01-27,21,1,2.0,8
T-01916,treatment,2026-01-13,7,0,,4
T-01917,treatment,2026-02-02,27,1,1.0,13
T-01918,treatment,2026-01-17,11,1,4.0,11
T-01919,treatment,2026-01-21,15,0,,3
T-01920,treatment,2026-01-06,0,1,6.0,9
T-01921,treatment,2026-01-08,2,1,1.0,11
T-01922,treatment,2026-01-17,11,0,,4
T-01923,treatment,2026-01-09,3,0,,5
T-01924,treatment,2026-01-15,9,1,3.0,15
T-01925,treatment,2026-01-07,1,1,5.0,8
T-01926,treatment,2026-01-14,8,1,4.0,9
T-01927,treatment,2026-01-08,2,1,10.0,10
T-01928,treatment,2026-01-25,19,0,,5
T-01929,treatment,2026-01-25,19,1,9.0,9
T-01930,treatment,2026-01-06,0,1,1.0,16
T-01931,treatment,2026-01-10,4,0,,2
T-01932,treatment,2026-01-10,4,0,,3
T-01933,treatment,2026-01-07,1,0,,5
T-01934,treatment,2026-01-20,14,0,,4
T-01935,treatment,2026-01-06,0,1,7.0,15
T-01936,treatment,2026-01-26,20,1,11.0,11
T-01937,treatment,2026-01-10,4,1,10.0,9
T-01938,treatment,2026-01-12,6,1,6.0,10
T-01939,treatment,2026-01-16,10,0,,4
T-01940,treatment,2026-01-31,25,0,,2
T-01941,treatment,2026-01-15,9,1,5.0,9
T-01942,treatment,2026-01-07,1,0,,4
T-01943,treatment,2026-02-02,27,0,,3
T-01944,treatment,2026-01-19,13,1,2.0,11
T-01945,treatment,2026-01-29,23,0,,5
T-01946,treatment,2026-01-26,20,1,20.0,8
T-01947,treatment,2026-01-10,4,0,,4
T-01948,treatment,2026-01-21,15,1,1.0,9
T-01949,treatment,2026-01-30,24,1,6.0,9
T-01950,treatment,2026-01-07,1,0,,1
T-01951,treatment,2026-01-15,9,1,1.0,13
T-01952,treatment,2026-02-01,26,0,,2
T-01953,treatment,2026-01-23,17,0,,3
T-01954,treatment,2026-01-10,4,1,1.0,15
T-01955,treatment,2026-01-22,16,0,,3
T-01956,treatment,2026-01-16,10,1,4.0,7
T-01957,treatment,2026-01-10,4,1,5.0,11
T-01958,treatment,2026-01-26,20,0,,1
T-01959,treatment,2026-01-29,23,1,15.0,12
T-01960,treatment,2026-01-11,5,1,5.0,7
T-01961,treatment,2026-02-01,26,1,5.0,19
T-01962,treatment,2026-01-27,21,0,,2
T-01963,treatment,2026-01-21,15,1,6.0,10
T-01964,treatment,2026-01-10,4,1,3.0,6
T-01965,treatment,2026-01-26,20,0,,2
T-01966,treatment,2026-01-29,23,0,,3
T-01967,treatment,2026-01-21,15,0,,3
T-01968,treatment,2026-01-22,16,1,6.0,13
T-01969,treatment,2026-01-14,8,0,,3
T-01970,treatment,2026-01-27,21,1,1.0,7
T-01971,treatment,2026-01-30,24,0,,3
T-01972,treatment,2026-01-07,1,0,,4
T-01973,treatment,2026-01-24,18,1,1.0,11
T-01974,treatment,2026-01-22,16,0,,1
T-01975,treatment,2026-01-10,4,1,1.0,9
T-01976,treatment,2026-01-07,1,0,,6
T-01977,treatment,2026-01-16,10,0,,3
T-01978,treatment,2026-01-06,0,0,,3
T-01979,treatment,2026-01-14,8,1,1.0,10
T-01980,treatment,2026-02-01,26,0,,5
T-01981,treatment,2026-01-30,24,1,1.0,11
T-01982,treatment,2026-01-11,5,0,,4
T-01983,treatment,2026-01-16,10,0,,3
T-01984,treatment,2026-02-01,26,1,1.0,9
T-01985,treatment,2026-01-13,7,0,,3
T-01986,treatment,2026-01-18,12,1,1.0,12
T-01987,treatment,2026-02-01,26,1,10.0,17
T-01988,treatment,2026-01-17,11,0,,3
T-01989,treatment,2026-01-14,8,0,,4
T-01990,treatment,2026-01-20,14,0,,3
T-01991,treatment,2026-01-10,4,0,,3
T-01992,treatment,2026-01-20,14,0,,2
T-01993,treatment,2026-01-07,1,1,2.0,13
T-01994,treatment,2026-01-20,14,0,,2
T-01995,treatment,2026-01-25,19,0,,2
T-01996,treatment,2026-01-08,2,1,4.0,9
T-01997,treatment,2026-01-15,9,0,,4
T-01998,treatment,2026-01-12,6,0,,1
T-01999,treatment,2026-01-15,9,0,,3
T-02000,treatment,2026-01-31,25,0,,2
T-02001,treatment,2026-01-15,9,0,,4
T-02002,treatment,2026-01-13,7,0,,2
T-02003,treatment,2026-01-18,12,1,1.0,9
T-02004,treatment,2026-01-26,20,0,,3
T-02005,treatment,2026-01-07,1,1,1.0,11
T-02006,treatment,2026-01-17,11,0,,3
T-02007,treatment,2026-01-14,8,0,,5
T-02008,treatment,2026-01-06,0,0,,1
T-02009,treatment,2026-01-26,20,0,,3
T-02010,treatment,2026-01-17,11,0,,3
T-02011,treatment,2026-01-17,11,0,,2
T-02012,treatment,2026-01-08,2,0,,3
T-02013,treatment,2026-01-29,23,1,2.0,11
T-02014,treatment,2026-01-13,7,1,1.0,11
T-02015,treatment,2026-01-18,12,0,,2
T-02016,treatment,2026-02-02,27,1,13.0,4
T-02017,treatment,2026-02-02,27,0,,2
T-02018,treatment,2026-01-22,16,0,,3
T-02019,treatment,2026-01-25,19,0,,3
T-02020,treatment,2026-02-02,27,0,,5
T-02021,treatment,2026-01-15,9,0,,5
T-02022,treatment,2026-01-20,14,1,10.0,16
T-02023,treatment,2026-01-29,23,0,,4
T-02024,treatment,2026-01-30,24,0,,2
T-02025,treatment,2026-01-14,8,0,,2
T-02026,treatment,2026-01-23,17,0,,2
T-02027,treatment,2026-01-30,24,1,2.0,11
T-02028,treatment,2026-01-13,7,0,,2
T-02029,treatment,2026-02-01,26,0,,3
T-02030,treatment,2026-01-19,13,1,1.0,14
T-02031,treatment,2026-01-16,10,0,,3
T-02032,treatment,2026-01-18,12,0,,2
T-02033,treatment,2026-01-21,15,1,13.0,11
T-02034,treatment,2026-01-19,13,0,,2
T-02035,treatment,2026-01-14,8,1,8.0,12
T-02036,treatment,2026-01-14,8,0,,3
T-02037,treatment,2026-01-24,18,0,,3
T-02038,treatment,2026-01-10,4,0,,6
T-02039,treatment,2026-01-20,14,1,10.0,10
T-02040,treatment,2026-01-16,10,0,,6
T-02041,treatment,2026-01-24,18,1,3.0,9
T-02042,treatment,2026-01-11,5,0,,2
T-02043,treatment,2026-01-15,9,1,12.0,9
T-02044,treatment,2026-01-21,15,1,6.0,9
T-02045,treatment,2026-01-10,4,0,,4
T-02046,treatment,2026-01-23,17,0,,2
T-02047,treatment,2026-01-24,18,1,3.0,9
T-02048,treatment,2026-01-28,22,0,,2
T-02049,treatment,2026-01-15,9,1,28.0,9
T-02050,treatment,2026-01-15,9,0,,2
T-02051,treatment,2026-01-17,11,0,,4
T-02052,treatment,2026-01-26,20,0,,3
T-02053,treatment,2026-01-08,2,0,,6
T-02054,treatment,2026-01-09,3,0,,2
T-02055,treatment,2026-01-27,21,0,,3
T-02056,treatment,2026-01-29,23,1,23.0,15
T-02057,treatment,2026-01-17,11,0,,4
T-02058,treatment,2026-01-12,6,0,,5
T-02059,treatment,2026-01-17,11,1,5.0,11
T-02060,treatment,2026-01-08,2,0,,2
T-02061,treatment,2026-01-23,17,1,7.0,9
T-02062,treatment,2026-01-24,18,0,,1
T-02063,treatment,2026-01-10,4,1,10.0,9
T-02064,treatment,2026-01-19,13,0,,3
T-02065,treatment,2026-01-28,22,0,,4
T-02066,treatment,2026-01-13,7,1,6.0,6
T-02067,treatment,2026-01-27,21,0,,4
T-02068,treatment,2026-01-20,14,1,1.0,8
T-02069,treatment,2026-01-21,15,0,,4
T-02070,treatment,2026-01-23,17,0,,3
T-02071,treatment,2026-01-16,10,0,,6
T-02072,treatment,2026-01-07,1,0,,3
T-02073,treatment,2026-01-15,9,0,,4
T-02074,treatment,2026-01-16,10,1,7.0,13
T-02075,treatment,2026-01-10,4,1,6.0,6
T-02076,treatment,2026-02-01,26,1,30.0,12
T-02077,treatment,2026-01-26,20,0,,3
T-02078,treatment,2026-01-22,16,0,,2
T-02079,treatment,2026-01-06,0,0,,3
T-02080,treatment,2026-01-30,24,1,3.0,11
T-02081,treatment,2026-01-19,13,0,,3
T-02082,treatment,2026-01-20,14,0,,3
T-02083,treatment,2026-01-12,6,0,,2
T-02084,treatment,2026-01-13,7,0,,5
T-02085,treatment,2026-02-02,27,1,1.0,10
T-02086,treatment,2026-01-21,15,1,15.0,9
T-02087,treatment,2026-01-18,12,1,9.0,11
T-02088,treatment,2026-01-10,4,0,,5
T-02089,treatment,2026-01-08,2,0,,4
T-02090,treatment,2026-01-18,12,0,,3
T-02091,treatment,2026-01-24,18,0,,2
T-02092,treatment,2026-01-17,11,1,2.0,8
T-02093,treatment,2026-01-24,18,0,,2
T-02094,treatment,2026-01-22,16,1,8.0,11
T-02095,treatment,2026-01-16,10,1,30.0,10
T-02096,treatment,2026-02-01,26,0,,1
T-02097,treatment,2026-01-08,2,0,,2
T-02098,treatment,2026-01-07,1,0,,2
T-02099,treatment,2026-01-29,23,0,,1
T-02100,treatment,2026-01-31,25,0,,4
T-02101,treatment,2026-01-19,13,0,,3
T-02102,treatment,2026-01-31,25,0,,2
T-02103,treatment,2026-01-27,21,0,,1
T-02104,treatment,2026-01-26,20,1,1.0,11
T-02105,treatment,2026-01-22,16,0,,3
T-02106,treatment,2026-01-07,1,0,,5
T-02107,treatment,2026-01-23,17,0,,2
T-02108,treatment,2026-01-28,22,0,,3
T-02109,treatment,2026-01-20,14,1,8.0,8
T-02110,treatment,2026-01-17,11,1,3.0,12
T-02111,treatment,2026-01-21,15,0,,3
T-02112,treatment,2026-01-21,15,0,,5
T-02113,treatment,2026-01-12,6,0,,3
T-02114,treatment,2026-01-11,5,0,,4
T-02115,treatment,2026-01-19,13,1,2.0,9
T-02116,treatment,2026-01-13,7,1,6.0,12
T-02117,treatment,2026-01-25,19,1,5.0,12
T-02118,treatment,2026-01-30,24,1,2.0,16
T-02119,treatment,2026-01-29,23,0,,4
T-02120,treatment,2026-01-24,18,0,,3
T-02121,treatment,2026-01-24,18,0,,2
T-02122,treatment,2026-02-02,27,0,,1
T-02123,treatment,2026-01-17,11,0,,3
T-02124,treatment,2026-01-14,8,0,,5
T-02125,treatment,2026-01-14,8,0,,3
T-02126,treatment,2026-02-01,26,0,,1
T-02127,treatment,2026-01-10,4,0,,5
T-02128,treatment,2026-01-31,25,1,3.0,13
T-02129,treatment,2026-01-19,13,1,13.0,8
T-02130,treatment,2026-01-06,0,0,,2
T-02131,treatment,2026-01-08,2,0,,4
T-02132,treatment,2026-01-16,10,1,1.0,10
T-02133,treatment,2026-01-26,20,0,,2
T-02134,treatment,2026-01-09,3,1,9.0,12
T-02135,treatment,2026-01-25,19,0,,4
T-02136,treatment,2026-01-06,0,1,3.0,7
T-02137,treatment,2026-01-11,5,1,5.0,11
T-02138,treatment,2026-02-02,27,1,30.0,14
T-02139,treatment,2026-01-15,9,0,,4
T-02140,treatment,2026-02-01,26,0,,2
T-02141,treatment,2026-01-09,3,0,,1
T-02142,treatment,2026-01-22,16,0,,4
T-02143,treatment,2026-01-31,25,0,,2
T-02144,treatment,2026-01-27,21,0,,1
T-02145,treatment,2026-01-26,20,0,,4
T-02146,treatment,2026-01-10,4,1,1.0,9
T-02147,treatment,2026-01-07,1,0,,1
T-02148,treatment,2026-01-06,0,1,1.0,15
T-02149,treatment,2026-01-21,15,0,,4
T-02150,treatment,2026-01-12,6,0,,2
T-02151,treatment,2026-01-26,20,0,,3
T-02152,treatment,2026-01-08,2,1,2.0,15
T-02153,treatment,2026-01-19,13,0,,1
T-02154,treatment,2026-01-27,21,0,,3
T-02155,treatment,2026-01-24,18,0,,4
T-02156,treatment,2026-01-21,15,0,,2
T-02157,treatment,2026-01-27,21,0,,4
T-02158,treatment,2026-01-11,5,0,,2
T-02159,treatment,2026-01-30,24,0,,3
T-02160,treatment,2026-01-29,23,1,1.0,11
T-02161,treatment,2026-01-06,0,0,,3
T-02162,treatment,2026-01-12,6,0,,3
T-02163,treatment,2026-01-16,10,0,,4
T-02164,treatment,2026-01-30,24,1,14.0,7
T-02165,treatment,2026-01-23,17,1,2.0,12
T-02166,treatment,2026-01-14,8,0,,4
T-02167,treatment,2026-01-27,21,0,,4
T-02168,treatment,2026-01-08,2,0,,2
T-02169,treatment,2026-01-29,23,1,1.0,13
T-02170,treatment,2026-01-28,22,1,23.0,4
T-02171,treatment,2026-02-02,27,1,2.0,10
T-02172,treatment,2026-01-13,7,0,,2
T-02173,treatment,2026-01-13,7,0,,2
T-02174,treatment,2026-01-28,22,0,,3
T-02175,treatment,2026-01-06,0,0,,3
T-02176,treatment,2026-01-15,9,0,,1
T-02177,treatment,2026-01-20,14,0,,3
T-02178,treatment,2026-01-15,9,0,,6
T-02179,treatment,2026-01-31,25,1,3.0,11
T-02180,treatment,2026-01-13,7,1,2.0,11
T-02181,treatment,2026-01-26,20,0,,3
T-02182,treatment,2026-01-07,1,1,4.0,11
T-02183,treatment,2026-01-23,17,0,,2
T-02184,treatment,2026-01-07,1,1,1.0,11
T-02185,treatment,2026-01-30,24,0,,6
T-02186,treatment,2026-01-26,20,1,3.0,16
T-02187,treatment,2026-01-24,18,1,15.0,16
T-02188,treatment,2026-01-27,21,0,,4
T-02189,treatment,2026-01-14,8,0,,2
T-02190,treatment,2026-02-01,26,0,,2
T-02191,treatment,2026-01-30,24,1,17.0,8
T-02192,treatment,2026-01-30,24,1,6.0,13
T-02193,treatment,2026-02-01,26,1,25.0,12
T-02194,treatment,2026-01-15,9,1,21.0,10
T-02195,treatment,2026-02-01,26,0,,4
T-02196,treatment,2026-01-09,3,0,,4
T-02197,treatment,2026-01-26,20,1,1.0,13
T-02198,treatment,2026-02-02,27,0,,1
T-02199,treatment,2026-01-06,0,0,,3
T-02200,treatment,2026-01-16,10,1,15.0,8
T-02201,treatment,2026-01-31,25,0,,4
T-02202,treatment,2026-01-27,21,0,,1
T-02203,treatment,2026-01-07,1,0,,4
T-02204,treatment,2026-01-28,22,1,1.0,13
T-02205,treatment,2026-01-09,3,1,4.0,14
T-02206,treatment,2026-01-20,14,1,12.0,11
T-02207,treatment,2026-01-25,19,1,9.0,13
T-02208,treatment,2026-01-30,24,0,,4
T-02209,treatment,2026-01-18,12,0,,3
T-02210,treatment,2026-01-06,0,0,,3
T-02211,treatment,2026-01-27,21,0,,2
T-02212,treatment,2026-01-07,1,0,,6
T-02213,treatment,2026-01-11,5,0,,2
T-02214,treatment,2026-01-12,6,0,,1
T-02215,treatment,2026-01-24,18,0,,1
T-02216,treatment,2026-01-09,3,0,,5
T-02217,treatment,2026-01-23,17,0,,2
T-02218,treatment,2026-01-28,22,0,,2
T-02219,treatment,2026-01-14,8,0,,4
T-02220,treatment,2026-01-26,20,0,,2
T-02221,treatment,2026-01-16,10,0,,3
T-02222,treatment,2026-01-10,4,0,,1
T-02223,treatment,2026-01-30,24,0,,1
T-02224,treatment,2026-01-29,23,0,,3
T-02225,treatment,2026-01-06,0,1,1.0,8
T-02226,treatment,2026-01-07,1,0,,2
T-02227,treatment,2026-01-28,22,0,,3
T-02228,treatment,2026-01-08,2,0,,4
T-02229,treatment,2026-01-27,21,1,11.0,13
T-02230,treatment,2026-01-22,16,1,1.0,12
T-02231,treatment,2026-01-29,23,0,,3
T-02232,treatment,2026-01-07,1,0,,5
T-02233,treatment,2026-01-06,0,0,,4
T-02234,treatment,2026-01-07,1,0,,2
T-02235,treatment,2026-01-13,7,0,,4
T-02236,treatment,2026-01-18,12,1,9.0,10
T-02237,treatment,2026-01-31,25,1,1.0,14
T-02238,treatment,2026-01-19,13,0,,1
T-02239,treatment,2026-01-26,20,0,,6
T-02240,treatment,2026-01-17,11,0,,4
T-02241,treatment,2026-01-14,8,0,,1
T-02242,treatment,2026-02-02,27,1,5.0,10
T-02243,treatment,2026-01-24,18,0,,3
T-02244,treatment,2026-01-29,23,0,,1
T-02245,treatment,2026-01-25,19,0,,5
T-02246,treatment,2026-01-12,6,0,,4
T-02247,treatment,2026-01-31,25,0,,1
T-02248,treatment,2026-01-15,9,1,1.0,18
T-02249,treatment,2026-01-29,23,0,,6
T-02250,treatment,2026-01-08,2,0,,1
T-02251,treatment,2026-01-24,18,1,8.0,11
T-02252,treatment,2026-01-22,16,1,4.0,8
T-02253,treatment,2026-01-13,7,0,,6
T-02254,treatment,2026-01-23,17,0,,3
T-02255,treatment,2026-01-12,6,0,,1
T-02256,treatment,2026-02-01,26,0,,2
T-02257,treatment,2026-01-12,6,0,,3
T-02258,treatment,2026-01-28,22,1,1.0,8
T-02259,treatment,2026-01-25,19,0,,4
T-02260,treatment,2026-01-28,22,0,,3
T-02261,treatment,2026-01-31,25,0,,2
T-02262,treatment,2026-01-21,15,0,,3
T-02263,treatment,2026-01-20,14,1,8.0,13
T-02264,treatment,2026-01-19,13,0,,2
T-02265,treatment,2026-01-21,15,0,,3
T-02266,treatment,2026-02-01,26,0,,5
T-02267,treatment,2026-01-29,23,0,,3
T-02268,treatment,2026-01-14,8,0,,4
T-02269,treatment,2026-01-28,22,1,6.0,13
T-02270,treatment,2026-01-27,21,1,9.0,8
T-02271,treatment,2026-01-26,20,0,,2
T-02272,treatment,2026-01-15,9,0,,5
T-02273,treatment,2026-01-20,14,0,,1
